"Popolazione residente per età e sesso al 1° gennaio 2025 (dati provvisori)"
"Codice comune";"Comune";"Età";"Totale maschi";"Totale femmine";"Totale"
"012029";"Cairate";33;42;47;89
"012029";"Cairate";34;49;47;96
"012029";"Cairate";35;36;39;75
"012029";"Cairate";36;61;31;92
"012029";"Cairate";37;53;39;92
"012029";"Cairate";38;41;44;85
"012029";"Cairate";39;32;45;77
"012029";"Cairate";40;47;43;90
"012029";"Cairate";41;44;42;86
"012029";"Cairate";42;56;62;118
"012029";"Cairate";43;40;34;74
"012029";"Cairate";44;48;52;100
"012029";"Cairate";45;57;55;112
"012029";"Cairate";46;53;49;102
"012029";"Cairate";47;42;53;95
"012029";"Cairate";48;71;69;140
"012029";"Cairate";49;88;65;153
"012029";"Cairate";50;64;68;132
"012029";"Cairate";51;70;81;151
"012029";"Cairate";52;76;70;146
"012029";"Cairate";53;72;66;138
"012029";"Cairate";54;78;63;141
"012029";"Cairate";55;66;64;130
"012029";"Cairate";56;64;67;131
"012029";"Cairate";57;63;60;123
"012029";"Cairate";58;63;65;128
"012029";"Cairate";59;59;62;121
"012029";"Cairate";60;59;51;110
"012029";"Cairate";61;62;72;134
"012029";"Cairate";62;45;56;101
"012029";"Cairate";63;43;55;98
"012029";"Cairate";64;58;44;102
"012029";"Cairate";65;47;57;104
"012029";"Cairate";66;57;47;104
"012029";"Cairate";67;42;52;94
"012029";"Cairate";68;34;36;70
"012029";"Cairate";69;55;52;107
"012029";"Cairate";70;35;37;72
"012029";"Cairate";71;38;58;96
"012029";"Cairate";72;41;38;79
"012029";"Cairate";73;39;40;79
"012029";"Cairate";74;47;48;95
"012029";"Cairate";75;37;50;87
"012029";"Cairate";76;37;45;82
"012029";"Cairate";77;33;34;67
"012029";"Cairate";78;51;55;106
"012029";"Cairate";79;27;25;52
"012029";"Cairate";80;20;38;58
"012029";"Cairate";81;30;30;60
"012029";"Cairate";82;27;35;62
"012029";"Cairate";83;13;45;58
"012029";"Cairate";84;31;32;63
"012029";"Cairate";85;24;34;58
"012029";"Cairate";86;18;26;44
"012029";"Cairate";87;14;20;34
"012029";"Cairate";88;16;16;32
"012029";"Cairate";89;7;15;22
"012029";"Cairate";90;8;16;24
"012029";"Cairate";91;5;6;11
"012029";"Cairate";92;8;11;19
"012029";"Cairate";93;6;6;12
"012029";"Cairate";94;2;4;6
"012029";"Cairate";95;2;3;5
"012029";"Cairate";96;1;1;2
"012029";"Cairate";97;1;1;2
"012029";"Cairate";98;1;0;1
"012029";"Cairate";99;0;2;2
"012029";"Cairate";100;0;0;0
"012029";"Cairate";999;3855;3960;7815
"012030";"Cantello";0;19;21;40
"012030";"Cantello";1;19;13;32
"012030";"Cantello";2;16;12;28
"012030";"Cantello";3;21;18;39
"012030";"Cantello";4;18;15;33
"012030";"Cantello";5;18;15;33
"012030";"Cantello";6;22;21;43
"012030";"Cantello";7;17;18;35
"012030";"Cantello";8;21;25;46
"012030";"Cantello";9;24;20;44
"012030";"Cantello";10;16;18;34
"012030";"Cantello";11;26;21;47
"012030";"Cantello";12;13;22;35
"012030";"Cantello";13;22;21;43
"012030";"Cantello";14;26;28;54
"012030";"Cantello";15;29;27;56
"012030";"Cantello";16;20;21;41
"012030";"Cantello";17;23;18;41
"012030";"Cantello";18;30;25;55
"012030";"Cantello";19;22;23;45
"012030";"Cantello";20;21;20;41
"012030";"Cantello";21;17;24;41
"012030";"Cantello";22;27;20;47
"012030";"Cantello";23;25;20;45
"012030";"Cantello";24;31;28;59
"012030";"Cantello";25;17;22;39
"012030";"Cantello";26;41;27;68
"012030";"Cantello";27;27;28;55
"012030";"Cantello";28;27;28;55
"012030";"Cantello";29;24;24;48
"012030";"Cantello";30;29;27;56
"012030";"Cantello";31;20;32;52
"012030";"Cantello";32;34;26;60
"012030";"Cantello";33;24;26;50
"012030";"Cantello";34;42;31;73
"012030";"Cantello";35;33;30;63
"012030";"Cantello";36;23;23;46
"012030";"Cantello";37;30;23;53
"012030";"Cantello";38;30;28;58
"012030";"Cantello";39;27;30;57
"012030";"Cantello";40;30;22;52
"012030";"Cantello";41;25;28;53
"012030";"Cantello";42;16;35;51
"012030";"Cantello";43;28;23;51
"012030";"Cantello";44;32;38;70
"012030";"Cantello";45;30;44;74
"012030";"Cantello";46;36;32;68
"012030";"Cantello";47;35;29;64
"012030";"Cantello";48;37;37;74
"012030";"Cantello";49;40;43;83
"012030";"Cantello";50;39;31;70
"012030";"Cantello";51;37;41;78
"012030";"Cantello";52;33;43;76
"012030";"Cantello";53;47;39;86
"012030";"Cantello";54;39;41;80
"012030";"Cantello";55;35;44;79
"012030";"Cantello";56;38;40;78
"012030";"Cantello";57;49;41;90
"012030";"Cantello";58;47;35;82
"012030";"Cantello";59;45;32;77
"012030";"Cantello";60;41;43;84
"012030";"Cantello";61;38;43;81
"012030";"Cantello";62;27;37;64
"012030";"Cantello";63;27;43;70
"012030";"Cantello";64;27;35;62
"012030";"Cantello";65;23;30;53
"012030";"Cantello";66;26;23;49
"012030";"Cantello";67;24;18;42
"012030";"Cantello";68;26;31;57
"012030";"Cantello";69;16;40;56
"012030";"Cantello";70;29;32;61
"012030";"Cantello";71;18;34;52
"012030";"Cantello";72;26;23;49
"012030";"Cantello";73;30;31;61
"012030";"Cantello";74;34;27;61
"012030";"Cantello";75;24;27;51
"012030";"Cantello";76;21;23;44
"012030";"Cantello";77;29;29;58
"012030";"Cantello";78;21;35;56
"012030";"Cantello";79;14;20;34
"012030";"Cantello";80;12;15;27
"012030";"Cantello";81;18;15;33
"012030";"Cantello";82;14;18;32
"012030";"Cantello";83;18;14;32
"012030";"Cantello";84;16;17;33
"012030";"Cantello";85;16;18;34
"012030";"Cantello";86;14;13;27
"012030";"Cantello";87;7;24;31
"012030";"Cantello";88;6;15;21
"012030";"Cantello";89;5;6;11
"012030";"Cantello";90;4;8;12
"012030";"Cantello";91;6;8;14
"012030";"Cantello";92;2;8;10
"012030";"Cantello";93;1;6;7
"012030";"Cantello";94;4;7;11
"012030";"Cantello";95;1;4;5
"012030";"Cantello";96;0;4;4
"012030";"Cantello";97;0;1;1
"012030";"Cantello";98;2;2;4
"012030";"Cantello";99;0;2;2
"012030";"Cantello";100;1;2;3
"012030";"Cantello";999;2357;2468;4825
"012031";"Caravate";0;5;6;11
"012031";"Caravate";1;5;7;12
"012031";"Caravate";2;7;3;10
"012031";"Caravate";3;7;13;20
"012031";"Caravate";4;8;14;22
"012031";"Caravate";5;6;4;10
"012031";"Caravate";6;12;8;20
"012031";"Caravate";7;8;11;19
"012031";"Caravate";8;19;13;32
"012031";"Caravate";9;7;8;15
"012031";"Caravate";10;7;15;22
"012031";"Caravate";11;12;10;22
"012031";"Caravate";12;13;10;23
"012031";"Caravate";13;12;12;24
"012031";"Caravate";14;22;7;29
"012031";"Caravate";15;10;14;24
"012031";"Caravate";16;16;13;29
"012031";"Caravate";17;12;6;18
"012031";"Caravate";18;8;12;20
"012031";"Caravate";19;18;16;34
"012031";"Caravate";20;6;14;20
"012031";"Caravate";21;9;11;20
"012031";"Caravate";22;17;16;33
"012031";"Caravate";23;15;13;28
"012031";"Caravate";24;14;14;28
"012031";"Caravate";25;16;15;31
"012031";"Caravate";26;9;13;22
"012031";"Caravate";27;8;11;19
"012031";"Caravate";28;20;9;29
"012031";"Caravate";29;19;14;33
"012031";"Caravate";30;18;13;31
"012031";"Caravate";31;14;10;24
"012031";"Caravate";32;20;12;32
"012031";"Caravate";33;19;17;36
"012031";"Caravate";34;15;8;23
"012031";"Caravate";35;18;20;38
"012031";"Caravate";36;12;20;32
"012031";"Caravate";37;8;9;17
"012031";"Caravate";38;19;13;32
"012031";"Caravate";39;13;13;26
"012031";"Caravate";40;17;18;35
"012031";"Caravate";41;16;16;32
"012031";"Caravate";42;17;16;33
"012031";"Caravate";43;12;12;24
"012031";"Caravate";44;15;15;30
"012031";"Caravate";45;13;14;27
"012031";"Caravate";46;27;21;48
"012031";"Caravate";47;16;13;29
"012031";"Caravate";48;21;12;33
"012031";"Caravate";49;20;13;33
"012031";"Caravate";50;19;14;33
"012031";"Caravate";51;20;18;38
"012031";"Caravate";52;20;16;36
"012031";"Caravate";53;17;23;40
"012031";"Caravate";54;24;24;48
"012031";"Caravate";55;19;17;36
"012031";"Caravate";56;16;19;35
"012031";"Caravate";57;26;21;47
"012031";"Caravate";58;16;22;38
"012031";"Caravate";59;17;24;41
"012031";"Caravate";60;21;23;44
"012031";"Caravate";61;23;22;45
"012031";"Caravate";62;22;20;42
"012031";"Caravate";63;11;35;46
"012031";"Caravate";64;21;16;37
"012031";"Caravate";65;15;11;26
"012031";"Caravate";66;13;17;30
"012031";"Caravate";67;14;19;33
"012031";"Caravate";68;22;17;39
"012031";"Caravate";69;13;20;33
"012031";"Caravate";70;11;14;25
"012031";"Caravate";71;18;13;31
"012031";"Caravate";72;15;21;36
"012031";"Caravate";73;19;19;38
"012031";"Caravate";74;17;12;29
"012031";"Caravate";75;19;22;41
"012031";"Caravate";76;15;16;31
"012031";"Caravate";77;10;17;27
"012031";"Caravate";78;10;9;19
"012031";"Caravate";79;9;8;17
"012031";"Caravate";80;4;9;13
"012031";"Caravate";81;12;10;22
"012031";"Caravate";82;14;14;28
"012031";"Caravate";83;5;13;18
"012031";"Caravate";84;8;9;17
"012031";"Caravate";85;7;6;13
"012031";"Caravate";86;6;6;12
"012031";"Caravate";87;3;4;7
"012031";"Caravate";88;6;11;17
"012031";"Caravate";89;1;13;14
"012031";"Caravate";90;1;6;7
"012031";"Caravate";91;4;4;8
"012031";"Caravate";92;1;5;6
"012031";"Caravate";93;2;6;8
"012031";"Caravate";94;1;3;4
"012031";"Caravate";95;2;1;3
"012031";"Caravate";96;0;1;1
"012031";"Caravate";97;0;1;1
"012031";"Caravate";98;0;0;0
"012031";"Caravate";99;0;0;0
"012031";"Caravate";100;0;0;0
"012031";"Caravate";999;1266;1288;2554
"012032";"Cardano al Campo";0;41;42;83
"012032";"Cardano al Campo";1;41;55;96
"012032";"Cardano al Campo";2;55;48;103
"012032";"Cardano al Campo";3;52;53;105
"012032";"Cardano al Campo";4;52;46;98
"012032";"Cardano al Campo";5;49;56;105
"012032";"Cardano al Campo";6;65;58;123
"012032";"Cardano al Campo";7;57;50;107
"012032";"Cardano al Campo";8;58;63;121
"012032";"Cardano al Campo";9;74;70;144
"012032";"Cardano al Campo";10;71;67;138
"012032";"Cardano al Campo";11;66;67;133
"012032";"Cardano al Campo";12;90;71;161
"012032";"Cardano al Campo";13;74;85;159
"012032";"Cardano al Campo";14;84;73;157
"012032";"Cardano al Campo";15;68;78;146
"012032";"Cardano al Campo";16;87;76;163
"012032";"Cardano al Campo";17;85;64;149
"012032";"Cardano al Campo";18;77;71;148
"012032";"Cardano al Campo";19;76;58;134
"012032";"Cardano al Campo";20;67;66;133
"012032";"Cardano al Campo";21;76;73;149
"012032";"Cardano al Campo";22;74;57;131
"012032";"Cardano al Campo";23;78;74;152
"012032";"Cardano al Campo";24;85;84;169
"012032";"Cardano al Campo";25;58;59;117
"012032";"Cardano al Campo";26;80;70;150
"012032";"Cardano al Campo";27;69;69;138
"012032";"Cardano al Campo";28;90;73;163
"012032";"Cardano al Campo";29;76;80;156
"012032";"Cardano al Campo";30;96;65;161
"012032";"Cardano al Campo";31;72;68;140
"012032";"Cardano al Campo";32;77;76;153
"012032";"Cardano al Campo";33;92;76;168
"012032";"Cardano al Campo";34;83;79;162
"012032";"Cardano al Campo";35;88;92;180
"012032";"Cardano al Campo";36;79;110;189
"012032";"Cardano al Campo";37;76;76;152
"012032";"Cardano al Campo";38;75;64;139
"012032";"Cardano al Campo";39;76;91;167
"012032";"Cardano al Campo";40;90;81;171
"012032";"Cardano al Campo";41;76;91;167
"012032";"Cardano al Campo";42;103;100;203
"012032";"Cardano al Campo";43;103;93;196
"012032";"Cardano al Campo";44;111;117;228
"012032";"Cardano al Campo";45;103;118;221
"012032";"Cardano al Campo";46;111;115;226
"012032";"Cardano al Campo";47;134;123;257
"012032";"Cardano al Campo";48;140;127;267
"012032";"Cardano al Campo";49;130;111;241
"012032";"Cardano al Campo";50;152;133;285
"012032";"Cardano al Campo";51;121;135;256
"012032";"Cardano al Campo";52;119;120;239
"012032";"Cardano al Campo";53;118;122;240
"012032";"Cardano al Campo";54;149;138;287
"012032";"Cardano al Campo";55;127;116;243
"012032";"Cardano al Campo";56;144;125;269
"012032";"Cardano al Campo";57;118;118;236
"012032";"Cardano al Campo";58;108;104;212
"012032";"Cardano al Campo";59;133;143;276
"012032";"Cardano al Campo";60;109;131;240
"012032";"Cardano al Campo";61;105;122;227
"012032";"Cardano al Campo";62;89;104;193
"012032";"Cardano al Campo";63;105;81;186
"012032";"Cardano al Campo";64;115;96;211
"012032";"Cardano al Campo";65;82;103;185
"012032";"Cardano al Campo";66;69;74;143
"012032";"Cardano al Campo";67;79;68;147
"012032";"Cardano al Campo";68;85;88;173
"012032";"Cardano al Campo";69;70;83;153
"012032";"Cardano al Campo";70;67;85;152
"012032";"Cardano al Campo";71;68;69;137
"012032";"Cardano al Campo";72;73;85;158
"012032";"Cardano al Campo";73;67;92;159
"012032";"Cardano al Campo";74;54;82;136
"012032";"Cardano al Campo";75;65;64;129
"012032";"Cardano al Campo";76;68;85;153
"012032";"Cardano al Campo";77;63;83;146
"012032";"Cardano al Campo";78;57;82;139
"012032";"Cardano al Campo";79;50;58;108
"012032";"Cardano al Campo";80;41;60;101
"012032";"Cardano al Campo";81;34;61;95
"012032";"Cardano al Campo";82;45;61;106
"012032";"Cardano al Campo";83;37;58;95
"012032";"Cardano al Campo";84;41;56;97
"012032";"Cardano al Campo";85;42;63;105
"012032";"Cardano al Campo";86;46;44;90
"012032";"Cardano al Campo";87;29;38;67
"012032";"Cardano al Campo";88;24;41;65
"012032";"Cardano al Campo";89;19;33;52
"012032";"Cardano al Campo";90;18;35;53
"012032";"Cardano al Campo";91;11;22;33
"012032";"Cardano al Campo";92;5;23;28
"012032";"Cardano al Campo";93;9;20;29
"012032";"Cardano al Campo";94;6;11;17
"012032";"Cardano al Campo";95;3;15;18
"012032";"Cardano al Campo";96;1;6;7
"012032";"Cardano al Campo";97;0;4;4
"012032";"Cardano al Campo";98;0;5;5
"012032";"Cardano al Campo";99;0;1;1
"012032";"Cardano al Campo";100;3;5;8
"012032";"Cardano al Campo";999;7233;7480;14713
"012033";"Carnago";0;22;19;41
"012033";"Carnago";1;19;18;37
"012033";"Carnago";2;27;26;53
"012033";"Carnago";3;24;16;40
"012033";"Carnago";4;21;23;44
"012033";"Carnago";5;19;35;54
"012033";"Carnago";6;21;24;45
"012033";"Carnago";7;33;34;67
"012033";"Carnago";8;33;26;59
"012033";"Carnago";9;31;29;60
"012033";"Carnago";10;32;22;54
"012033";"Carnago";11;33;19;52
"012033";"Carnago";12;42;30;72
"012033";"Carnago";13;34;30;64
"012033";"Carnago";14;25;37;62
"012033";"Carnago";15;34;32;66
"012033";"Carnago";16;36;30;66
"012033";"Carnago";17;28;27;55
"012033";"Carnago";18;37;38;75
"012033";"Carnago";19;42;34;76
"012033";"Carnago";20;42;37;79
"012033";"Carnago";21;46;32;78
"012033";"Carnago";22;43;25;68
"012033";"Carnago";23;38;30;68
"012033";"Carnago";24;29;30;59
"012033";"Carnago";25;37;27;64
"012033";"Carnago";26;24;24;48
"012033";"Carnago";27;39;31;70
"012033";"Carnago";28;32;28;60
"012033";"Carnago";29;26;20;46
"012033";"Carnago";30;22;35;57
"012033";"Carnago";31;14;34;48
"012033";"Carnago";32;39;40;79
"012033";"Carnago";33;34;28;62
"012033";"Carnago";34;34;31;65
"012033";"Carnago";35;38;42;80
"012033";"Carnago";36;33;29;62
"012033";"Carnago";37;33;42;75
"012033";"Carnago";38;39;36;75
"012033";"Carnago";39;51;28;79
"012033";"Carnago";40;47;42;89
"012033";"Carnago";41;42;44;86
"012033";"Carnago";42;38;56;94
"012033";"Carnago";43;40;40;80
"012033";"Carnago";44;42;52;94
"012033";"Carnago";45;34;45;79
"012033";"Carnago";46;47;57;104
"012033";"Carnago";47;63;54;117
"012033";"Carnago";48;43;51;94
"012033";"Carnago";49;63;57;120
"012033";"Carnago";50;54;71;125
"012033";"Carnago";51;80;43;123
"012033";"Carnago";52;45;69;114
"012033";"Carnago";53;60;50;110
"012033";"Carnago";54;51;50;101
"012033";"Carnago";55;52;49;101
"012033";"Carnago";56;57;54;111
"012033";"Carnago";57;46;50;96
"012033";"Carnago";58;52;66;118
"012033";"Carnago";59;57;56;113
"012033";"Carnago";60;59;56;115
"012033";"Carnago";61;55;52;107
"012033";"Carnago";62;45;38;83
"012033";"Carnago";63;48;49;97
"012033";"Carnago";64;42;52;94
"012033";"Carnago";65;38;34;72
"012033";"Carnago";66;44;38;82
"012033";"Carnago";67;45;37;82
"012033";"Carnago";68;34;37;71
"012033";"Carnago";69;37;42;79
"012033";"Carnago";70;34;39;73
"012033";"Carnago";71;31;36;67
"012033";"Carnago";72;35;44;79
"012033";"Carnago";73;34;38;72
"012033";"Carnago";74;40;36;76
"012033";"Carnago";75;26;39;65
"012033";"Carnago";76;36;33;69
"012033";"Carnago";77;33;37;70
"012033";"Carnago";78;23;30;53
"012033";"Carnago";79;24;28;52
"012033";"Carnago";80;23;26;49
"012033";"Carnago";81;27;19;46
"012033";"Carnago";82;23;24;47
"012033";"Carnago";83;21;25;46
"012033";"Carnago";84;17;22;39
"012033";"Carnago";85;18;30;48
"012033";"Carnago";86;19;24;43
"012033";"Carnago";87;12;18;30
"012033";"Carnago";88;8;24;32
"012033";"Carnago";89;3;11;14
"012033";"Carnago";90;7;15;22
"012033";"Carnago";91;10;15;25
"012033";"Carnago";92;4;9;13
"012033";"Carnago";93;1;7;8
"012033";"Carnago";94;3;9;12
"012033";"Carnago";95;3;5;8
"012033";"Carnago";96;1;3;4
"012033";"Carnago";97;1;4;5
"012033";"Carnago";98;0;2;2
"012033";"Carnago";99;1;0;1
"012033";"Carnago";100;1;0;1
"012033";"Carnago";999;3265;3321;6586
"012034";"Caronno Pertusella";0;79;64;143
"012034";"Caronno Pertusella";1;83;68;151
"012034";"Caronno Pertusella";2;70;66;136
"012034";"Caronno Pertusella";3;83;88;171
"012034";"Caronno Pertusella";4;73;60;133
"012034";"Caronno Pertusella";5;86;60;146
"012034";"Caronno Pertusella";6;82;90;172
"012034";"Caronno Pertusella";7;96;104;200
"012034";"Caronno Pertusella";8;99;104;203
"012034";"Caronno Pertusella";9;102;94;196
"012034";"Caronno Pertusella";10;98;85;183
"012034";"Caronno Pertusella";11;109;107;216
"012034";"Caronno Pertusella";12;105;90;195
"012034";"Caronno Pertusella";13;104;118;222
"012034";"Caronno Pertusella";14;107;99;206
"012034";"Caronno Pertusella";15;94;83;177
"012034";"Caronno Pertusella";16;108;91;199
"012034";"Caronno Pertusella";17;91;85;176
"012034";"Caronno Pertusella";18;112;88;200
"012034";"Caronno Pertusella";19;103;83;186
"012034";"Caronno Pertusella";20;99;89;188
"012034";"Caronno Pertusella";21;82;78;160
"012034";"Caronno Pertusella";22;76;87;163
"012034";"Caronno Pertusella";23;79;84;163
"012034";"Caronno Pertusella";24;69;69;138
"012034";"Caronno Pertusella";25;85;96;181
"012034";"Caronno Pertusella";26;84;99;183
"012034";"Caronno Pertusella";27;79;87;166
"012034";"Caronno Pertusella";28;93;90;183
"012034";"Caronno Pertusella";29;98;103;201
"012034";"Caronno Pertusella";30;97;92;189
"012034";"Caronno Pertusella";31;89;103;192
"012034";"Caronno Pertusella";32;109;118;227
"012034";"Caronno Pertusella";33;132;98;230
"012034";"Caronno Pertusella";34;101;115;216
"012034";"Caronno Pertusella";35;108;92;200
"012034";"Caronno Pertusella";36;100;138;238
"012034";"Caronno Pertusella";37;126;115;241
"012034";"Caronno Pertusella";38;107;119;226
"012034";"Caronno Pertusella";39;119;141;260
"012034";"Caronno Pertusella";40;125;132;257
"012034";"Caronno Pertusella";41;139;151;290
"012034";"Caronno Pertusella";42;126;123;249
"012034";"Caronno Pertusella";43;150;154;304
"012034";"Caronno Pertusella";44;142;135;277
"012034";"Caronno Pertusella";45;152;151;303
"012034";"Caronno Pertusella";46;155;161;316
"012034";"Caronno Pertusella";47;168;155;323
"012034";"Caronno Pertusella";48;161;164;325
"012034";"Caronno Pertusella";49;169;164;333
"012034";"Caronno Pertusella";50;174;147;321
"012034";"Caronno Pertusella";51;179;156;335
"012034";"Caronno Pertusella";52;136;153;289
"012034";"Caronno Pertusella";53;142;147;289
"012034";"Caronno Pertusella";54;159;138;297
"012034";"Caronno Pertusella";55;172;143;315
"012034";"Caronno Pertusella";56;144;163;307
"012034";"Caronno Pertusella";57;140;155;295
"012034";"Caronno Pertusella";58;141;140;281
"012034";"Caronno Pertusella";59;129;134;263
"012034";"Caronno Pertusella";60;148;143;291
"012034";"Caronno Pertusella";61;134;114;248
"012034";"Caronno Pertusella";62;111;123;234
"012034";"Caronno Pertusella";63;114;107;221
"012034";"Caronno Pertusella";64;120;125;245
"012034";"Caronno Pertusella";65;97;113;210
"012034";"Caronno Pertusella";66;100;92;192
"012034";"Caronno Pertusella";67;85;109;194
"012034";"Caronno Pertusella";68;83;107;190
"012034";"Caronno Pertusella";69;86;101;187
"012034";"Caronno Pertusella";70;87;75;162
"012034";"Caronno Pertusella";71;76;90;166
"012034";"Caronno Pertusella";72;78;89;167
"012034";"Caronno Pertusella";73;70;85;155
"012034";"Caronno Pertusella";74;84;100;184
"012034";"Caronno Pertusella";75;86;87;173
"012034";"Caronno Pertusella";76;75;99;174
"012034";"Caronno Pertusella";77;73;103;176
"012034";"Caronno Pertusella";78;66;77;143
"012034";"Caronno Pertusella";79;55;67;122
"012034";"Caronno Pertusella";80;47;61;108
"012034";"Caronno Pertusella";81;57;62;119
"012034";"Caronno Pertusella";82;39;72;111
"012034";"Caronno Pertusella";83;50;67;117
"012034";"Caronno Pertusella";84;50;51;101
"012034";"Caronno Pertusella";85;38;59;97
"012034";"Caronno Pertusella";86;27;54;81
"012034";"Caronno Pertusella";87;36;42;78
"012034";"Caronno Pertusella";88;23;40;63
"012034";"Caronno Pertusella";89;18;37;55
"012034";"Caronno Pertusella";90;7;33;40
"012034";"Caronno Pertusella";91;10;25;35
"012034";"Caronno Pertusella";92;12;18;30
"012034";"Caronno Pertusella";93;8;14;22
"012034";"Caronno Pertusella";94;7;11;18
"012034";"Caronno Pertusella";95;2;5;7
"012034";"Caronno Pertusella";96;5;8;13
"012034";"Caronno Pertusella";97;1;2;3
"012034";"Caronno Pertusella";98;0;3;3
"012034";"Caronno Pertusella";99;0;2;2
"012034";"Caronno Pertusella";100;2;2;4
"012034";"Caronno Pertusella";999;9086;9380;18466
"012035";"Caronno Varesino";0;13;13;26
"012035";"Caronno Varesino";1;19;8;27
"012035";"Caronno Varesino";2;12;15;27
"012035";"Caronno Varesino";3;25;17;42
"012035";"Caronno Varesino";4;16;12;28
"012035";"Caronno Varesino";5;22;14;36
"012035";"Caronno Varesino";6;19;14;33
"012035";"Caronno Varesino";7;16;17;33
"012035";"Caronno Varesino";8;18;18;36
"012035";"Caronno Varesino";9;19;14;33
"012035";"Caronno Varesino";10;22;16;38
"012035";"Caronno Varesino";11;16;27;43
"012035";"Caronno Varesino";12;25;21;46
"012035";"Caronno Varesino";13;24;24;48
"012035";"Caronno Varesino";14;22;28;50
"012035";"Caronno Varesino";15;23;14;37
"012035";"Caronno Varesino";16;24;15;39
"012035";"Caronno Varesino";17;25;18;43
"012035";"Caronno Varesino";18;22;23;45
"012035";"Caronno Varesino";19;28;24;52
"012035";"Caronno Varesino";20;21;26;47
"012035";"Caronno Varesino";21;32;20;52
"012035";"Caronno Varesino";22;25;15;40
"012035";"Caronno Varesino";23;26;24;50
"012035";"Caronno Varesino";24;29;19;48
"012035";"Caronno Varesino";25;36;25;61
"012035";"Caronno Varesino";26;27;24;51
"012035";"Caronno Varesino";27;30;19;49
"012035";"Caronno Varesino";28;29;19;48
"012035";"Caronno Varesino";29;31;19;50
"012035";"Caronno Varesino";30;18;21;39
"012035";"Caronno Varesino";31;21;31;52
"012035";"Caronno Varesino";32;24;23;47
